author,sentence,response,response_round,subtype,type,lexicalization,condition,head_noun,head_gender,agreement
Dorofeeva_2023,"Каждая, кто ночевал в общежитии университета, терпит любое неудобство.",4.428571428571429,4.0,relative_clauses,stimul,6,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый врач, к кому обратился неизлечимый больной, предлагал паллиативном лечение.",2.83,3.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждого, кто воровал в магазине продуктов, допрашивает старший следователь.",5.6,6.0,relative_clauses,stimul,14,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую, кто явилась на собрание родителей, расспрашивает классный руководитель.",5.777777777777778,6.0,relative_clauses,stimul,34,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, кто сыграл в картине режиссёра, получает золотую статуэтку.",5.285714285714286,5.0,relative_clauses,stimul,1,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто остался в поселении старообрядцев, ведёт собственное хозяйство.",4.666666666666667,5.0,relative_clauses,stimul,28,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый, кто дежурил на месте катастрофы, демонстрирует невероятную смелость.",5.25,5.0,relative_clauses,stimul,5,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто сходила на семинар профессора, критикует изложенную теорию.",4.666666666666667,5.0,relative_clauses,stimul,26,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто опоздала к началу урока, винит общественный транспорт.",5.307692307692308,5.0,relative_clauses,stimul,30,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, на кого глядела рассерженная мать, чувствует дикому стыд.",1.7227722772277227,2.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждая девочка, кто прокатилась на спине гиппопотама, хочет игрушечного бегемота.",4.0,4.0,relative_clauses,stimul,32,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждого, кто пришёл на выставку собак, сопровождает померанский шпиц.",5.142857142857143,5.0,relative_clauses,stimul,12,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждый, кто пришёл на выставку собак, держит померанского шпица.",5.769230769230769,6.0,relative_clauses,stimul,12,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, кто прошла в финал конкурса, выигрывает гарантированный приз.",4.666666666666667,5.0,relative_clauses,stimul,2,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый прихожанин, кто исповедовался в присутствии настоятеля, замаливает тяжкий грех.",4.375,4.0,relative_clauses,stimul,27,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую певицу, кто приехал на шоу талантов, поддерживает понимающий ведущий.",2.875,3.0,relative_clauses,stimul,10,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждого работника, кто трудился на производстве чугуна, ждёт большая пенсия.",5.625,6.0,relative_clauses,stimul,20,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто ночевал в общежитии университета, возмущает любое неудобство.",6.555555555555555,7.0,relative_clauses,stimul,6,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто пострадал от чистки лица, беспокоит новый косметолог.",5.555555555555555,6.0,relative_clauses,stimul,18,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая школьница, кто была на уроке труда, ест приготовленный суп.",4.428571428571429,4.0,relative_clauses,stimul,22,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая прихожанка, кто исповедовался в присутствии настоятеля, замаливает тяжкий грех.",3.333333333333333,3.0,relative_clauses,stimul,27,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая пользовательница, кто зарегистрировался на сайте знакомств, ищет подходящего партнёра.",4.142857142857143,4.0,relative_clauses,stimul,19,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую поэтессу, кто публиковался в спецвыпуске журнала, отличает оригинальный стиль.",4.538461538461538,5.0,relative_clauses,stimul,29,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую даму, кто пришла на вечер танцев, сопровождает изящный кавалер.",3.857142857142857,4.0,relative_clauses,stimul,25,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто отучилась на факультете политики, помнит молодой преподаватель.",3.571428571428572,4.0,relative_clauses,stimul,9,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую продавщицу, кто подрабатывала в отделе игрушек, настораживает китайская подделка.",4.25,4.0,relative_clauses,stimul,36,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто отобралась в сборную страны, готовит опытный тренер.",4.25,4.0,relative_clauses,stimul,11,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый певец, кто приехал на шоу талантов, благодарит понимающего ведущего.",4.25,4.0,relative_clauses,stimul,10,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую аспирантку, кто сходила на семинар профессора, смущает изложенная теория.",4.428571428571429,4.0,relative_clauses,stimul,26,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая дама, кто пришла на вечер танцев, сопровождает изящного кавалера.",3.6666666666666665,4.0,relative_clauses,stimul,25,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто отобрался в сборную страны, готовит опытный тренер.",4.166666666666667,4.0,relative_clauses,stimul,11,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая прихожанка, кто исповедовалась в присутствии настоятеля, замаливает тяжкий грех.",5.125,5.0,relative_clauses,stimul,27,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто готовил на кухне детсада, делает изумительную кашу.",2.875,3.0,relative_clauses,stimul,13,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждая певица, кто приехала на шоу талантов, благодарит понимающего ведущего.",3.857142857142857,4.0,relative_clauses,stimul,10,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая продавщица, кто подрабатывала в отделе игрушек, распознаёт китайскую подделку.",4.0,4.0,relative_clauses,stimul,36,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто пришёл на вечер танцев, сопровождает изящного кавалера.",1.25,1.0,relative_clauses,stimul,25,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждую, кто преуспела в пошиве халатов, ожидает досрочное освобождение.",4.0,4.0,relative_clauses,stimul,23,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждую, кто подрабатывала в отделе игрушек, настораживает китайская подделка.",4.714285714285714,5.0,relative_clauses,stimul,36,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждый, о ком рассказал древний эпос, имеет реальный прототип.",5.29,5.0,good,filler,37,good,,,
Dorofeeva_2023,"Каждую женщину, кто позанимался в студии йоги, отличает душевное равновесие.",5.125,5.0,relative_clauses,stimul,4,"with head noun, feminine head, masculine verb",with head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый москвич, кто жил в центре города, ненавидит ночной шум.",5.142857142857143,5.0,relative_clauses,stimul,8,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждую туристку, кто ночевала в общежитии университета, возмущает любое неудобство.",3.4285714285714284,3.0,relative_clauses,stimul,6,"with head noun, feminine head, feminine verb",with head noun,feminine head,feminine verb
Dorofeeva_2023,"Каждая, кто заходил на аукцион антиквариата, носит необычный шарф.",4.125,4.0,relative_clauses,stimul,31,"no head noun, feminine head, masculine verb",no head noun,feminine head,masculine verb
Dorofeeva_2023,"Каждый магистрант, кто отучился на факультете политики, помнит молодого преподавателя.",5.5,6.0,relative_clauses,stimul,9,"with head noun, masculine head, masculine verb",with head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждого, кто лежал в отделении кардиологии, ограничивают врачебные предписания.",4.5,4.0,relative_clauses,stimul,24,"no head noun, masculine head, masculine verb",no head noun,masculine head,masculine verb
Dorofeeva_2023,"Каждая, к кому попадала фарфоровая кукла, бережёт дорогим подарок.",2.292929292929293,2.0,bad,filler,37,bad,,,
Dorofeeva_2023,"Каждую, кто дежурила на месте катастрофы, выделяет невероятная смелость.",3.7142857142857135,4.0,relative_clauses,stimul,5,"no head noun, feminine head, feminine verb",no head noun,feminine head,feminine verb
