experiment,sentence,response,response_round,subtype,type,lexicalization,sentence_id,quant,strategy,pronoun,agreement,order
Belova_2023,Мы семеро отдохнут на южных курортах.,1.4,1.0,quantiifier,stimul,24.0,375,dvoje,nom,my,3pl,SV
Belova_2023,Шесть яиц будут нужно для этого пирога.,3.1974248927038627,3.0,bad,filler,,810,,,,,
Belova_2023,В байдарочные походы отправится мы четверо.,1.625,2.0,quantiifier,stimul,27.0,424,dvoje,nom,my,3sg,VS
Belova_2023,На утренних поездах приедут шестеро из них.,6.111111111111111,6.0,quantiifier,stimul,5.0,68,dvoje,elect,oni,3pl,VS
Belova_2023,С проведением экзаменов поможет четверо из них.,3.0,3.0,quantiifier,stimul,3.0,37,dvoje,elect,oni,3sg,VS
Belova_2023,В столичные вузы поступят мы семеро.,1.8,2.0,quantiifier,stimul,17.0,263,dvoje,nom,my,3pl,VS
Belova_2023,Семеро из нас поучаствует в социальных опросах.,4.666666666666667,5.0,quantiifier,stimul,48.0,755,dvoje,elect,my,3sg,SV
Belova_2023,Со сломанными телефонами разберутся четверо из них.,5.111111111111111,5.0,quantiifier,stimul,9.0,132,dvoje,elect,oni,3pl,VS
Belova_2023,Все из них съездят в отдалённые деревни.,3.6666666666666665,4.0,quantiifier,stimul,20.0,317,vse,elect,oni,3pl,SV
Belova_2023,На утренних поездах приедут шестеро из нас.,5.333333333333333,5.0,quantiifier,stimul,5.0,66,dvoje,elect,my,3pl,VS
Belova_2023,Они все пойдут на курсы вождения.,6.75,7.0,quantiifier,stimul,46.0,736,vse,oni,nom,3pl,SV
Belova_2023,Мы шестеро вмешается в важные переговоры.,1.25,1.0,quantiifier,stimul,29.0,456,dvoje,nom,my,3sg,SV
Belova_2023,Со свадебными фотографами свяжемся двое из нас.,2.2222222222222223,2.0,quantiifier,stimul,25.0,385,dvoje,elect,my,1pl,VS
Belova_2023,Все из нас вернутся в гостиничные номера.,4.5,4.0,quantiifier,stimul,15.0,236,vse,elect,my,3pl,SV
Belova_2023,Пятеро из нас созвонимся с поставщиками продуктов.,3.0,3.0,quantiifier,stimul,10.0,145,dvoje,elect,my,1pl,SV
Belova_2023,Все из нас выступят на студенческих конференциях.,4.666666666666667,5.0,quantiifier,stimul,21.0,332,vse,elect,my,3pl,SV
Belova_2023,В отдалённые деревни съездит трое из нас.,4.333333333333333,4.0,quantiifier,stimul,20.0,307,dvoje,elect,my,3sg,VS
Belova_2023,Они трое вложатся в перспективные акции.,6.75,7.0,quantiifier,stimul,44.0,697,dvoje,nom,oni,3pl,SV
Belova_2023,За поломанные инструменты ответят мы шестеро.,1.6,2.0,quantiifier,stimul,35.0,551,dvoje,nom,my,3pl,VS
Belova_2023,В гостиничные номера вернутся все из них.,3.888888888888889,4.0,quantiifier,stimul,15.0,237,vse,elect,oni,3pl,VS
Belova_2023,Пятеро из нас присоединимся к поисковым отрядам.,2.727272727272727,3.0,quantiifier,stimul,28.0,433,dvoje,elect,my,1pl,SV
Belova_2023,Мы двое свяжется со свадебными фотографами.,1.6666666666666667,2.0,quantiifier,stimul,25.0,392,dvoje,nom,my,3sg,SV
Belova_2023,Мы четверо сядем за первые парты.,4.636363636363637,5.0,quantiifier,stimul,39.0,614,dvoje,nom,my,1pl,SV
Belova_2023,Они двое сыграют на акустической гитаре.,4.0,4.0,quantiifier,stimul,13.0,201,dvoje,nom,oni,3pl,SV
Belova_2023,Они четверо выступит на студенческих конференциях.,2.2,2.0,quantiifier,stimul,21.0,330,dvoje,nom,oni,3sg,SV
Belova_2023,Двое из нас порыбачим в лесных озёрах.,1.6666666666666667,2.0,quantiifier,stimul,31.0,481,dvoje,elect,my,1pl,SV
Belova_2023,На пятничную вечеринку придёт они двое.,1.5555555555555556,2.0,quantiifier,stimul,1.0,10,dvoje,nom,oni,3sg,VS
Belova_2023,Мы все победим на конкурсе чтецов.,5.833333333333333,6.0,quantiifier,stimul,37.0,590,vse,nom,my,1pl,SV
Belova_2023,Все из нас уволятся с нынешних позиций.,6.25,6.0,quantiifier,stimul,18.0,284,vse,elect,my,3pl,SV
Belova_2023,За выполненные задачи отчитаются мы все.,2.125,2.0,quantiifier,stimul,43.0,687,vse,nom,my,3pl,VS
Belova_2023,Все из нас искупаемся в крещенской проруби.,1.5555555555555556,2.0,quantiifier,stimul,4.0,59,vse,elect,my,1pl,SV
Belova_2023,В больших палатках переночуем мы двое.,4.375,4.0,quantiifier,stimul,19.0,294,dvoje,nom,my,1pl,VS
Belova_2023,Мы все прилетят в разные аэропорты.,1.3333333333333333,1.0,quantiifier,stimul,8.0,127,vse,nom,my,3pl,SV
Belova_2023,В важные переговоры вмешаемся шестеро из нас.,2.333333333333333,2.0,quantiifier,stimul,29.0,449,dvoje,elect,my,1pl,VS
Belova_2023,На конкурсе чтецов победят двое из нас.,5.444444444444445,5.0,quantiifier,stimul,37.0,578,dvoje,elect,my,3pl,VS
Belova_2023,Мы четверо помогут с проведением экзаменов.,3.5,4.0,quantiifier,stimul,3.0,39,dvoje,nom,my,3pl,SV
Belova_2023,Четверо из нас выступит на студенческих конференциях.,2.333333333333333,2.0,quantiifier,stimul,21.0,323,dvoje,elect,my,3sg,SV
Belova_2023,Все из них извинятся за допущенные ошибки.,5.7,6.0,quantiifier,stimul,45.0,717,vse,elect,oni,3pl,SV
Belova_2023,На курсы вождения пойдёт мы пятеро.,2.375,2.0,quantiifier,stimul,46.0,728,dvoje,nom,my,3sg,VS
Belova_2023,За новые проекты возьмутся семеро из нас.,6.222222222222222,6.0,quantiifier,stimul,42.0,658,dvoje,elect,my,3pl,VS
Belova_2023,Мы с Егором внесёт аванс за квартирами.,1.8680851063829784,2.0,bad,filler,,802,,,,,
Belova_2023,Они все опубликуются в научных журналах.,4.6,5.0,quantiifier,stimul,2.0,32,vse,oni,nom,3pl,SV
Belova_2023,По незнакомым номерам перезвоним мы пятеро.,3.625,4.0,quantiifier,stimul,22.0,342,dvoje,nom,my,1pl,VS
Belova_2023,В старых кладовках приберёмся все из нас.,2.555555555555556,3.0,quantiifier,stimul,47.0,747,vse,elect,my,1pl,VS
Belova_2023,Они пятеро прикрепятся к новым поликлиникам.,3.1666666666666665,3.0,quantiifier,stimul,40.0,633,dvoje,nom,oni,3pl,SV
Belova_2023,Мы семеро поучаствуют в социальных опросах.,2.1818181818181817,2.0,quantiifier,stimul,48.0,759,dvoje,nom,my,3pl,SV
Belova_2023,Двое из них победят на конкурсе чтецов.,5.8,6.0,quantiifier,stimul,37.0,580,dvoje,elect,oni,3pl,SV
Belova_2023,В отдалённые деревни съездят они все.,3.6666666666666665,4.0,quantiifier,stimul,20.0,320,vse,oni,nom,3pl,VS
Belova_2023,На пятничную вечеринку придут мы двое.,2.0,2.0,quantiifier,stimul,1.0,7,dvoje,nom,my,3pl,VS
Belova_2023,Мы шестеро приедут на утренних поездах.,1.9090909090909087,2.0,quantiifier,stimul,5.0,71,dvoje,nom,my,3pl,SV
Belova_2023,Мы все извинимся за допущенные ошибки.,5.75,6.0,quantiifier,stimul,45.0,718,vse,nom,my,1pl,SV
Belova_2023,Мы все присоединимся к поисковым отрядам.,6.6,7.0,quantiifier,stimul,28.0,446,vse,nom,my,1pl,SV
Belova_2023,За поломанные инструменты ответит шестеро из нас.,5.555555555555555,6.0,quantiifier,stimul,35.0,547,dvoje,elect,my,3sg,VS
Belova_2023,Четверо из нас выступим на студенческих конференциях.,3.0,3.0,quantiifier,stimul,21.0,321,dvoje,elect,my,1pl,SV
Belova_2023,В больших палатках переночуем двое из нас.,2.4444444444444446,2.0,quantiifier,stimul,19.0,289,dvoje,elect,my,1pl,VS
Belova_2023,В научных журналах опубликется мы трое.,1.875,2.0,quantiifier,stimul,2.0,24,dvoje,nom,my,3sg,VS
Belova_2023,Шестеро из нас приберутся в старых кладовках.,5.833333333333333,6.0,quantiifier,stimul,47.0,738,dvoje,elect,my,3pl,SV
Belova_2023,На предложения конкурентов согласимся трое из нас.,2.6666666666666665,3.0,quantiifier,stimul,14.0,209,dvoje,elect,my,1pl,VS
Belova_2023,На студенческих конференциях выступят все из нас.,4.222222222222222,4.0,quantiifier,stimul,21.0,332,vse,elect,my,3pl,VS
Belova_2023,Шестеро из нас подметёт в учебных кабинетах.,2.571428571428572,3.0,quantiifier,stimul,41.0,643,dvoje,elect,my,3sg,SV
Belova_2023,В соседние страны переедем все из нас.,2.555555555555556,3.0,quantiifier,stimul,32.0,507,vse,elect,my,1pl,VS
Belova_2023,Они семеро отдохнёт на южных курортах.,1.3333333333333333,1.0,quantiifier,stimul,24.0,378,dvoje,nom,oni,3sg,SV
Belova_2023,На утренних поездах приедет мы шестеро.,2.125,2.0,quantiifier,stimul,5.0,72,dvoje,nom,my,3sg,VS
Belova_2023,Шестеро из нас вмешается в важные переговоры.,2.333333333333333,2.0,quantiifier,stimul,29.0,451,dvoje,elect,my,3sg,SV
Belova_2023,С нынешних позиций уволятся мы семеро.,2.2,2.0,quantiifier,stimul,18.0,279,dvoje,nom,my,3pl,VS
Belova_2023,К поисковым отрядам присоединятся мы пятеро.,2.5,2.0,quantiifier,stimul,28.0,439,dvoje,nom,my,3pl,VS
Belova_2023,В разные аэропорты прилетит трое из нас.,3.111111111111111,3.0,quantiifier,stimul,8.0,115,dvoje,elect,my,3sg,VS
Belova_2023,Восемь клёнов будут посадят на этом аллее.,2.175213675213675,2.0,bad,filler,,811,,,,,
Belova_2023,Двое из них сыграют на акустической гитаре.,6.333333333333333,6.0,quantiifier,stimul,13.0,196,dvoje,elect,oni,3pl,SV
Belova_2023,С проведением экзаменов помогут они четверо.,3.0,3.0,quantiifier,stimul,3.0,41,dvoje,nom,oni,3pl,VS
Belova_2023,С очевидцами аварии побеседуем все из нас.,2.4444444444444446,2.0,quantiifier,stimul,34.0,539,vse,elect,my,1pl,VS
Belova_2023,С кредитными долгами рассчитаются они все.,4.125,4.0,quantiifier,stimul,23.0,368,vse,oni,nom,3pl,VS
Belova_2023,За допущенные ошибки извинимся мы четверо.,4.875,5.0,quantiifier,stimul,45.0,710,dvoje,nom,my,1pl,VS
Belova_2023,Они все переедут в соседние страны.,5.75,6.0,quantiifier,stimul,32.0,512,vse,oni,nom,3pl,SV
Belova_2023,Двое из нас свяжемся со свадебными фотографами.,2.0,2.0,quantiifier,stimul,25.0,385,dvoje,elect,my,1pl,SV
Belova_2023,В отдалённые деревни съездят трое из них.,6.0,6.0,quantiifier,stimul,20.0,308,dvoje,elect,oni,3pl,VS
Belova_2023,Пятеро из них побеседуют с очевидцами аварии.,6.5,6.0,quantiifier,stimul,34.0,532,dvoje,elect,oni,3pl,SV
Belova_2023,Они шестеро справятся с заменой лампочек.,3.2,3.0,quantiifier,stimul,11.0,169,dvoje,nom,oni,3pl,SV
Belova_2023,В больших палатках переночуем все из нас.,2.555555555555556,3.0,quantiifier,stimul,19.0,299,vse,elect,my,1pl,VS
Belova_2023,Они все переоденутся в карнавальные костюмы.,6.636363636363637,7.0,quantiifier,stimul,6.0,96,vse,oni,nom,3pl,SV
Belova_2023,Шестеро из нас приедем на утренних поездах.,2.636363636363636,3.0,quantiifier,stimul,5.0,65,dvoje,elect,my,1pl,SV
Belova_2023,За новые проекты возьмётся семеро из них.,3.7777777777777777,4.0,quantiifier,stimul,42.0,661,dvoje,elect,oni,3sg,VS
Belova_2023,Мы все подметём в учебных кабинетах.,5.727272727272728,6.0,quantiifier,stimul,41.0,654,vse,nom,my,1pl,SV
Belova_2023,С кредитными долгами рассчитаемся мы все.,4.125,4.0,quantiifier,stimul,23.0,366,vse,nom,my,1pl,VS
Belova_2023,На южных курортах отдохнёт семеро из них.,4.333333333333333,4.0,quantiifier,stimul,24.0,373,dvoje,elect,oni,3sg,VS
Belova_2023,С очевидцами аварии побеседуем мы все.,4.125,4.0,quantiifier,stimul,34.0,542,vse,nom,my,1pl,VS
Belova_2023,На пятничную вечеринку придут двое из них.,6.0,6.0,quantiifier,stimul,1.0,4,dvoje,elect,oni,3pl,VS
Belova_2023,Четверо из нас познакомятся с артистами спектакля.,5.833333333333333,6.0,quantiifier,stimul,33.0,514,dvoje,elect,my,3pl,SV
Belova_2023,В течение месяца женятся пятеро из них.,5.444444444444445,5.0,quantiifier,stimul,16.0,244,dvoje,elect,oni,3pl,VS
Belova_2023,Мы трое переедем в соседние страны.,5.75,6.0,quantiifier,stimul,32.0,502,dvoje,nom,my,1pl,SV
Belova_2023,В спортивные секции запишемся семеро из нас.,2.6666666666666665,3.0,quantiifier,stimul,12.0,177,dvoje,elect,my,1pl,VS
Belova_2023,В больших палатках переночуют двое из нас.,5.333333333333333,5.0,quantiifier,stimul,19.0,290,dvoje,elect,my,3pl,VS
Belova_2023,Все из них разберутся со сломанными телефонами.,4.9,5.0,quantiifier,stimul,9.0,141,vse,elect,oni,3pl,SV
Belova_2023,Четверо из них разберётся со сломанными телефонами.,3.0,3.0,quantiifier,stimul,9.0,133,dvoje,elect,oni,3sg,SV
Belova_2023,В спортивные секции запишется семеро из них.,3.5,4.0,quantiifier,stimul,12.0,181,dvoje,elect,oni,3sg,VS
Belova_2023,В важные переговоры вмешается они шестеро.,1.6666666666666667,2.0,quantiifier,stimul,29.0,458,dvoje,nom,oni,3sg,VS
Belova_2023,Мы пятеро присоединимся к поисковым отрядам.,4.333333333333333,4.0,quantiifier,stimul,28.0,438,dvoje,nom,my,1pl,SV
Belova_2023,О скорых отставках объявят все из них.,3.7777777777777777,4.0,quantiifier,stimul,36.0,573,vse,elect,oni,3pl,VS
Belova_2023,Двое из нас победят на конкурсе чтецов.,6.0,6.0,quantiifier,stimul,37.0,578,dvoje,elect,my,3pl,SV
Belova_2023,С поставщиками продуктов созвонятся все из нас.,3.0,3.0,quantiifier,stimul,10.0,156,vse,elect,my,3pl,VS
Belova_2023,Шестеро из нас поступят в столичные вузы.,5.333333333333333,5.0,quantiifier,stimul,17.0,258,dvoje,elect,my,3pl,SV
Belova_2023,Мы все разберемся со сломанными телефонами.,5.666666666666667,6.0,quantiifier,stimul,9.0,142,vse,nom,my,1pl,SV
Belova_2023,Только три черепашонка из кладки доберутся до моря.,5.987124463519313,6.0,good,filler,,792,,,,,
Belova_2023,Мы все отметимся на проходной завода.,5.4,5.0,quantiifier,stimul,38.0,606,vse,nom,my,1pl,SV
Belova_2023,С проведением экзаменов поможем все из нас.,2.555555555555556,3.0,quantiifier,stimul,3.0,43,vse,elect,my,1pl,VS
Belova_2023,Пятеро из нас перезвоним по незнакомым номерам.,2.909090909090909,3.0,quantiifier,stimul,22.0,337,dvoje,elect,my,1pl,SV
Belova_2023,Они трое прилетит в разные аэропорты.,1.8,2.0,quantiifier,stimul,8.0,122,dvoje,nom,oni,3sg,SV
Belova_2023,С нынешних позиций уволятся мы все.,2.2857142857142856,2.0,quantiifier,stimul,18.0,287,vse,nom,my,3pl,VS
Belova_2023,Со сломанными телефонами разберутся все из них.,3.6666666666666665,4.0,quantiifier,stimul,9.0,141,vse,elect,oni,3pl,VS
Belova_2023,Мы трое покатаемся на двугорбых верблюдах.,3.2222222222222223,3.0,quantiifier,stimul,26.0,406,dvoje,nom,my,1pl,SV
Belova_2023,В перспективные акции вложатся мы все.,2.571428571428572,3.0,quantiifier,stimul,44.0,703,vse,nom,my,3pl,VS
Belova_2023,На пятничную вечеринку придут все из нас.,3.111111111111111,3.0,quantiifier,stimul,1.0,12,vse,elect,my,3pl,VS
Belova_2023,Они шестеро поступит в столичные вузы.,4.0,4.0,quantiifier,stimul,17.0,266,dvoje,nom,oni,3sg,SV
Belova_2023,Мы четверо отправимся в байдарочные походы.,4.5,4.0,quantiifier,stimul,27.0,422,dvoje,nom,my,1pl,SV
Belova_2023,С поставщиками продуктов созвонимся все из нас.,2.333333333333333,2.0,quantiifier,stimul,10.0,155,vse,elect,my,1pl,VS
Belova_2023,На двугорбых верблюдах покатаемся мы все.,4.5,4.0,quantiifier,stimul,26.0,414,vse,nom,my,1pl,VS
Belova_2023,На курсы вождения пойдут они пятеро.,3.2222222222222223,3.0,quantiifier,stimul,46.0,729,dvoje,nom,oni,3pl,VS
Belova_2023,В отдалённые деревни съездят мы все.,2.7142857142857144,3.0,quantiifier,stimul,20.0,319,vse,nom,my,3pl,VS
Belova_2023,Только двое из вашей группы будут допущены к экзамену.,6.419491525423729,6.0,good,filler,,781,,,,,
Belova_2023,За выполненные задачи отчитаются двое из нас.,5.555555555555555,6.0,quantiifier,stimul,43.0,674,dvoje,elect,my,3pl,VS
Belova_2023,Они семеро запишутся в спортивные секции.,2.75,3.0,quantiifier,stimul,12.0,185,dvoje,nom,oni,3pl,SV
Belova_2023,Пятеро из них созвонится с поставщиками продуктов.,3.0,3.0,quantiifier,stimul,10.0,149,dvoje,elect,oni,3sg,SV
Belova_2023,С очевидцами аварии побеседуют мы пятеро.,1.8,2.0,quantiifier,stimul,34.0,535,dvoje,nom,my,3pl,VS
Belova_2023,В крещенской проруби искупается пятеро из них.,4.666666666666667,5.0,quantiifier,stimul,4.0,53,dvoje,elect,oni,3sg,VS
Belova_2023,К новым поликлиникам прикрепится пятеро из них.,3.888888888888889,4.0,quantiifier,stimul,40.0,629,dvoje,elect,oni,3sg,VS
Belova_2023,Семеро из них запишутся в спортивные секции.,5.444444444444445,5.0,quantiifier,stimul,12.0,180,dvoje,elect,oni,3pl,SV
Belova_2023,Они семеро позаботятся о нужных продуктах.,3.909090909090909,4.0,quantiifier,stimul,30.0,473,dvoje,nom,oni,3pl,SV
Belova_2023,В гостиничные номера вернутся они все.,4.666666666666667,5.0,quantiifier,stimul,15.0,240,vse,oni,nom,3pl,VS
Belova_2023,В отдалённые деревни съездят все из нас.,3.6666666666666665,4.0,quantiifier,stimul,20.0,316,vse,elect,my,3pl,VS
Belova_2023,Все из них возьмутся за новые проекты.,5.727272727272728,6.0,quantiifier,stimul,42.0,669,vse,elect,oni,3pl,SV
Belova_2023,Четверо из них помогут с проведением экзаменов.,5.5,6.0,quantiifier,stimul,3.0,36,dvoje,elect,oni,3pl,SV
Belova_2023,В социальных опросах поучаствуем мы все.,5.0,5.0,quantiifier,stimul,48.0,766,vse,nom,my,1pl,VS
Belova_2023,Трое из них съездят в отдалённые деревни.,5.666666666666667,6.0,quantiifier,stimul,20.0,308,dvoje,elect,oni,3pl,SV
Belova_2023,Они пятеро побеседует с очевидцами аварии.,2.625,3.0,quantiifier,stimul,34.0,538,dvoje,nom,oni,3sg,SV
Belova_2023,Семеро из нас позаботится о нужных продуктах.,2.5,2.0,quantiifier,stimul,30.0,467,dvoje,elect,my,3sg,SV
Belova_2023,В байдарочные походы отправятся все из нас.,3.6666666666666665,4.0,quantiifier,stimul,27.0,428,vse,elect,my,3pl,VS
Belova_2023,На южных курортах отдохнём мы семеро.,4.5,4.0,quantiifier,stimul,24.0,374,dvoje,nom,my,1pl,VS
Belova_2023,Со свадебными фотографами свяжется двое из них.,3.6666666666666665,4.0,quantiifier,stimul,25.0,389,dvoje,elect,oni,3sg,VS
Belova_2023,Они все искупаются в крещенской проруби.,6.75,7.0,quantiifier,stimul,4.0,64,vse,oni,nom,3pl,SV
Belova_2023,Вы с Любой выкупим цепочку из ломбарде.,2.1059322033898304,2.0,bad,filler,,798,,,,,
Belova_2023,В столичные вузы поступим мы все.,4.125,4.0,quantiifier,stimul,17.0,270,vse,nom,my,1pl,VS
Belova_2023,На конкурсе чтецов победит двое из нас.,5.333333333333333,5.0,quantiifier,stimul,37.0,579,dvoje,elect,my,3sg,VS
Belova_2023,Семеро из нас объявим о скорых отставках.,1.5,2.0,quantiifier,stimul,36.0,561,dvoje,elect,my,1pl,SV
Belova_2023,На двугорбых верблюдах покатается мы трое.,2.125,2.0,quantiifier,stimul,26.0,408,dvoje,nom,my,3sg,VS
Belova_2023,Шестеро из них подметут в учебных кабинетах.,5.2727272727272725,5.0,quantiifier,stimul,41.0,644,dvoje,elect,oni,3pl,SV
Belova_2023,Мы все запишемся в спортивные секции.,6.2,6.0,quantiifier,stimul,12.0,190,vse,nom,my,1pl,SV
Belova_2023,Все из нас переоденутся в карнавальные костюмы.,4.666666666666667,5.0,quantiifier,stimul,6.0,92,vse,elect,my,3pl,SV
Belova_2023,С проведением экзаменов помогут все из нас.,3.333333333333333,3.0,quantiifier,stimul,3.0,44,vse,elect,my,3pl,VS
Belova_2023,В столичные вузы поступят мы все.,2.375,2.0,quantiifier,stimul,17.0,271,vse,nom,my,3pl,VS
Belova_2023,С очевидцами аварии побеседуем мы пятеро.,4.0,4.0,quantiifier,stimul,34.0,534,dvoje,nom,my,1pl,VS
Belova_2023,В отдалённые деревни съездит трое из них.,3.2222222222222223,3.0,quantiifier,stimul,20.0,309,dvoje,elect,oni,3sg,VS
Belova_2023,Двое из нас порыбочат в лесных озёрах.,3.0,3.0,quantiifier,stimul,31.0,482,dvoje,elect,my,3pl,SV
Belova_2023,Мы все отметятся на проходной завода.,1.75,2.0,quantiifier,stimul,38.0,607,vse,nom,my,3pl,SV
Belova_2023,Шестеро из них вмешается в важные переговоры.,2.6666666666666665,3.0,quantiifier,stimul,29.0,453,dvoje,elect,oni,3sg,SV
Belova_2023,Трое из них переедут в соседние страны.,6.4,6.0,quantiifier,stimul,32.0,500,dvoje,elect,oni,3pl,SV
Belova_2023,За первые парты сядем четверо из нас.,2.111111111111111,2.0,quantiifier,stimul,39.0,609,dvoje,elect,my,1pl,VS
Belova_2023,На предложения конкурентов согласится мы трое.,1.625,2.0,quantiifier,stimul,14.0,216,dvoje,nom,my,3sg,VS
Belova_2023,Двое из них победит на конкурсе чтецов.,2.9,3.0,quantiifier,stimul,37.0,581,dvoje,elect,oni,3sg,SV
Belova_2023,Со сломанными телефонами разберемся мы четверо.,4.5,4.0,quantiifier,stimul,9.0,134,dvoje,nom,my,1pl,VS
Belova_2023,Они четверо отправятся в байдарочные походы.,5.2,5.0,quantiifier,stimul,27.0,425,dvoje,nom,oni,3pl,SV
Belova_2023,В отдалённые деревни съездим трое из нас.,2.6666666666666665,3.0,quantiifier,stimul,20.0,305,dvoje,elect,my,1pl,VS
Belova_2023,Все из них вмешаются в важные переговоры.,3.333333333333333,3.0,quantiifier,stimul,29.0,461,vse,elect,oni,3pl,SV
Belova_2023,На проходной завода отметятся трое из нас.,5.111111111111111,5.0,quantiifier,stimul,38.0,594,dvoje,elect,my,3pl,VS
Belova_2023,Трое из них вложится в перспективные акции.,3.1666666666666665,3.0,quantiifier,stimul,44.0,693,dvoje,elect,oni,3sg,SV
Belova_2023,Мы все позаботимся о нужных продуктах.,5.875,6.0,quantiifier,stimul,30.0,478,vse,nom,my,1pl,SV
Belova_2023,Двое из нас отчитается за выполненные задачи.,5.0,5.0,quantiifier,stimul,43.0,675,dvoje,elect,my,3sg,SV
Belova_2023,В разные аэропорты прилетят они все.,3.7777777777777777,4.0,quantiifier,stimul,8.0,128,vse,oni,nom,3pl,VS
Belova_2023,Они семеро уволятся с нынешних позиций.,3.25,3.0,quantiifier,stimul,18.0,281,dvoje,nom,oni,3pl,SV
Belova_2023,Пятеро из нас пойдут на курсы вождения.,6.111111111111111,6.0,quantiifier,stimul,46.0,722,dvoje,elect,my,3pl,SV
Belova_2023,К поисковым отрядам присоединятся они пятеро.,3.5,4.0,quantiifier,stimul,28.0,441,dvoje,nom,oni,3pl,VS
Belova_2023,В отдалённые деревни съездим все из нас.,2.4444444444444446,2.0,quantiifier,stimul,20.0,315,vse,elect,my,1pl,VS
Belova_2023,Мы пятеро присоединятся к поисковым отрядам.,3.1666666666666665,3.0,quantiifier,stimul,28.0,439,dvoje,nom,my,3pl,SV
Belova_2023,На студенческих конференциях выступят все из них.,4.111111111111111,4.0,quantiifier,stimul,21.0,333,vse,elect,oni,3pl,VS
Belova_2023,В соседние страны переедет трое из них.,3.333333333333333,3.0,quantiifier,stimul,32.0,501,dvoje,elect,oni,3sg,VS
Belova_2023,На двугорбых верблюдах покатается трое из них.,3.555555555555556,4.0,quantiifier,stimul,26.0,405,dvoje,elect,oni,3sg,VS
Belova_2023,В течение месяца женятся мы пятеро.,1.8,2.0,quantiifier,stimul,16.0,247,dvoje,nom,my,3pl,VS
Belova_2023,В учебных кабинетах подметём мы все.,3.75,4.0,quantiifier,stimul,41.0,654,vse,nom,my,1pl,VS
Belova_2023,Со сломанными телефонами разберутся мы все.,2.571428571428572,3.0,quantiifier,stimul,9.0,143,vse,nom,my,3pl,VS
Belova_2023,Все из них вернутся в гостиничные номера.,5.0,5.0,quantiifier,stimul,15.0,237,vse,elect,oni,3pl,SV
Belova_2023,В лесных озёрах порыбачим мы все.,4.375,4.0,quantiifier,stimul,31.0,494,vse,nom,my,1pl,VS
Belova_2023,По незнакомым номерам перезвонят мы пятеро.,1.8,2.0,quantiifier,stimul,22.0,343,dvoje,nom,my,3pl,VS
Belova_2023,В соседние страны переедут они все.,4.444444444444445,4.0,quantiifier,stimul,32.0,512,vse,oni,nom,3pl,VS
Belova_2023,Мы четверо сядут за первые парты.,3.0,3.0,quantiifier,stimul,39.0,615,dvoje,nom,my,3pl,SV
Belova_2023,В старых кладовках приберёмся мы все.,3.5,4.0,quantiifier,stimul,47.0,750,vse,nom,my,1pl,VS
Belova_2023,Четверо из мальчик смастерят кормушкой для птиц.,1.7605042016806722,2.0,bad,filler,,814,,,,,
Belova_2023,Трое из них отметятся на проходной завода.,5.7,6.0,quantiifier,stimul,38.0,596,dvoje,elect,oni,3pl,SV
Belova_2023,Они трое отметятся на проходной завода.,3.4,3.0,quantiifier,stimul,38.0,601,dvoje,nom,oni,3pl,SV
Belova_2023,Все из нас свяжемся со свадебными фотографами.,1.6,2.0,quantiifier,stimul,25.0,395,vse,elect,my,1pl,SV
Belova_2023,Семеро из нас поучаствуют в социальных опросах.,5.0,5.0,quantiifier,stimul,48.0,754,dvoje,elect,my,3pl,SV
Belova_2023,Мы шестеро рассчитаемся с кредитными долгами.,3.5454545454545454,4.0,quantiifier,stimul,23.0,358,dvoje,nom,my,1pl,SV
Belova_2023,В социальных опросах поучаствуют они семеро.,3.333333333333333,3.0,quantiifier,stimul,48.0,761,dvoje,nom,oni,3pl,VS
Belova_2023,Мы все отправимся в байдарочные походы.,6.0,6.0,quantiifier,stimul,27.0,430,vse,nom,my,1pl,SV
Belova_2023,В байдарочные походы отправимся мы все.,5.285714285714286,5.0,quantiifier,stimul,27.0,430,vse,nom,my,1pl,VS
Belova_2023,В лесных озёрах порыбачат все из нас.,3.6666666666666665,4.0,quantiifier,stimul,31.0,492,vse,elect,my,3pl,VS
Belova_2023,Мы все справятся с заменой лампочек.,1.4,1.0,quantiifier,stimul,11.0,175,vse,nom,my,3pl,SV
Belova_2023,Четверо из нас извинятся за допущенные ошибки.,6.4,6.0,quantiifier,stimul,45.0,706,dvoje,elect,my,3pl,SV
Belova_2023,На проходной завода отметятся мы трое.,1.9,2.0,quantiifier,stimul,38.0,599,dvoje,nom,my,3pl,VS
Belova_2023,Семеро из них возьмутся за новые проекты.,6.5,6.0,quantiifier,stimul,42.0,660,dvoje,elect,oni,3pl,SV
Belova_2023,С кредитными долгами рассчитается мы шестеро.,2.0,2.0,quantiifier,stimul,23.0,360,dvoje,nom,my,3sg,VS
Belova_2023,Со свадебными фотографами свяжутся они двое.,3.125,3.0,quantiifier,stimul,25.0,393,dvoje,nom,oni,3pl,VS
Belova_2023,Все из них созвонятся с поставщиками продуктов.,5.545454545454546,6.0,quantiifier,stimul,10.0,157,vse,elect,oni,3pl,SV
Belova_2023,Они семеро объявит о скорых отставках.,3.5,4.0,quantiifier,stimul,36.0,570,dvoje,nom,oni,3sg,SV
Belova_2023,С артистами спектакля познакомимся мы все.,4.375,4.0,quantiifier,stimul,33.0,526,vse,nom,my,1pl,VS
Belova_2023,Мы все пойдут на курсы вождения.,2.272727272727273,2.0,quantiifier,stimul,46.0,735,vse,nom,my,3pl,SV
